ID RCTI	00`a01100.m3u8
IN112:RAJ TV	00`d0055322.m3u8
IN113:REPUBLIC TV	00`d0055320.m3u8
IN114:RISHTEY CINEPLEX	00`d0055319.m3u8
IN115:SANSKAR	00`d0055313.m3u8
IN116:SAB	00`d0055311.m3u8
IN117:SIRAJ TV	00`d0055310.m3u8
IN118:SAKSHI TV	00`d0055309.m3u8
IN119:SANGAT TV	00`d0055308.m3u8
IN130:SANGEET BANGLA	00`d0055306.m3u8
IN131:SONY MOVIES	00`d0055305.m3u8
IN132:SANJHA TV	00`d0055303.m3u8
IN133:SARDARI TV	00`d0055301.m3u8
IN134:SATSANG TV	00`d0055300.m3u8
IN135:SHALOM TV	00`d0055299.m3u8
IN136:SIKH CHANNEL	00`d0055298.m3u8
IN137:STAR VIJAY HD	00`d0055297.m3u8
IN138:SONY	00`d0055296.m3u8
IN139:SUN MUSIC	00`d0055295.m3u8
IN120:SONIC NICKELODEON	00`d0055294.m3u8
IN121:SONY ACTION	00`d0055292.m3u8
IN122:SONY PIX	00`d0055291.m3u8
IN123:SONY SAB	00`d0055290.m3u8
IN124:SONY SAB UK	00`d0055289.m3u8
IN125:SONY SIX	00`d0055285.m3u8
IN126:SONY TEN 1	00`d0055284.m3u8
IN127:SONY TEN 2	00`d0055282.m3u8
IN128:SONY TEN 3	00`d0055281.m3u8
IN129:SONY TV ASIA	00`d0055280.m3u8
IN140:Sony TV UK	00`d0055279.m3u8
IN141:STAR PLUS	00`d0055274.m3u8
IN142:STAR SPORTS 1	00`d0055273.m3u8
IN143:STAR SPORTS 2	00`d0055272.m3u8
IN144:STAR SPORTS 3	00`d0055271.m3u8
IN145:STAR SPORTS SELECT 1	00`d0055270.m3u8
IN146:STAR SPORTS SELECT 2	00`d0055269.m3u8
IN147:SONY MAX	00`d0055268.m3u8
IN148:SONY MAX 2	00`d0055264.m3u8
IN149:SONY MIX	00`d0055263.m3u8
IN150:SONY PAL	00`d0055262.m3u8
IN151:SONY YAY	00`d0055261.m3u8
IN152:SRI SANKARA TV	00`d0055260.m3u8
IN153:STAR BHARAT	00`d0055258.m3u8
IN154:STAR GOLD	00`d0055257.m3u8
IN155:STAR GOLD SELECT	00`d0055256.m3u8
IN156:STAR JALSHA	00`d0055255.m3u8
IN157:STAR MAA	00`d0055254.m3u8
IN158:STAR MOVIES	00`d0055252.m3u8
IN159:SUN LIFE	00`d0055251.m3u8
IN160:SUN TV	00`d0055249.m3u8
IN161:SURYA MOVIES	00`d0055248.m3u8
IN162:SURYA TV	00`d0055247.m3u8
IN163:T SPORT BANGLA	00`d0055246.m3u8
IN164:TEN 1	00`d0055245.m3u8
IN165:TEN 2	00`d0055244.m3u8
IN166:TAKBEER TV UK	00`d0055243.m3u8
IN167:TIMES NOW	00`d0055242.m3u8
IN168:TIMES NOW WORLD	00`d0055241.m3u8
IN169:TLC HINDI	00`d0055240.m3u8
IN170:TRANS TV	00`d0055233.m3u8
IN171:TRAVEL XP	00`d0055232.m3u8
IN172:TV9 GUJARATI	00`d0055229.m3u8
IN173:TV9 TELUGU	00`d0055228.m3u8
IN174:UTSAV BHARAT	00`d0055227.m3u8
IN175:UTSAV PLUS	00`d0055225.m3u8
IN176:UTV	00`d0055224.m3u8
IN177:UTV MOVIES	00`d0055222.m3u8
IN178:UTSAV GOLD	00`d0055221.m3u8
IN179:WION TV	00`d0055220.m3u8
IN180:WILLOW CRICKET	00`d0055219.m3u8
IN181:ZEE 24 KALAK	00`d0055218.m3u8
IN182:ZEE ACTION	00`d0055217.m3u8
IN183:ZEE BANGLA	00`d0055216.m3u8
IN184:ZEE BANGLA CINEMA	00`d0055213.m3u8
IN185:ZEE BOLLYWOOD	00`d0055212.m3u8
IN186:ZEE CINEMA	00`d0055210.m3u8
IN187:ZEE CINEMA USA	00`d0055209.m3u8
IN188:ZEE ETC BOLLYWOOD	00`d0055208.m3u8
IN189:ZEE SALAAM	00`d0055207.m3u8
IN190:ZEE MARATHI	00`d0055178.m3u8
IN191:ZEE NEWS	00`d0055164.m3u8
IN192:ZEE PUNJABI	00`d0055163.m3u8
IN193:ZEE TALKIES	00`d0055159.m3u8
IN194:ZEE TAMIL	00`d0055158.m3u8
IN195:ZEE TELUGU	00`d0055017.m3u8
IN196:ZEE TV	00`d0054975.m3u8
IN197:ZING	00`d0066707.m3u8
IN198:ZING INDIA	00`d0066708.m3u8
IN199:ZOOM	00`d0066709.m3u8
IN200:ZEE (KANNADA)	00`d0066710.m3u8
IN201:UDAYA TV (KANNADA)	00`d0066711.m3u8
-----|Iran|-----	^--
IR001:OFOGH TV	00`d0050114.m3u8
IR002:Alborz	00`d0050113.m3u8
IR003:Your Time	00`d0050112.m3u8
IR004:Avang TV	00`d0050111.m3u8
IR005:MBC	00`d0050110.m3u8
IR006:BBC Persian	00`d0050109.m3u8
IR007:Tapesh	00`d0050108.m3u8
IR009:Ganje Hozour	00`d0050106.m3u8
IR010:VOX 1	00`d0050105.m3u8
IR011:GEM Academy	00`d0050104.m3u8
IR012:Gem Arabic	00`d0050103.m3u8
IR013:GEM AZ	00`d0050102.m3u8
IR014:GEM Bollywood	00`d0050101.m3u8
IR015:GEM Drama	00`d0050100.m3u8
IR016:GEM Drama+	00`d0050099.m3u8
IR017:GEM Food	00`d0050098.m3u8
IR018:GEM Junior	00`d0050097.m3u8
IR019:Mostanad	00`d0050096.m3u8
IR020:Ayeneh TV	00`d0050095.m3u8
IR021:GEM onyx	00`d0050094.m3u8
IR022:Persiana Music	00`d0050093.m3u8
IR023:GEM River	00`d0050092.m3u8
IR024:Persiana Junior	00`d0050091.m3u8
IR025:Persiana Cinema	00`d0050090.m3u8
IR026:OMID	00`d0050089.m3u8
IR027:Persiana Family	00`d0050088.m3u8
IR029:Persian Film	00`d0050086.m3u8
IR030:Persiana Comedy	00`d0050085.m3u8
IR032:PMC	00`d0050083.m3u8
IR036:Parsiland TV	00`d0050079.m3u8
IR037:Payvand TV	00`d0050078.m3u8
IR038:GEM Property	00`d0050077.m3u8
IR039:Tehran TV	00`d0050076.m3u8
IR040:Andiseh TV	00`d0050075.m3u8
IR041:Didar TV	00`d0050074.m3u8
IR042:Irib 5	00`d0050073.m3u8
IR043:Caltex Music	00`d0050072.m3u8
IR044:AVA Series	00`d0050071.m3u8
IR045:GEM 24B	00`d0050070.m3u8
IR046:TAMASHA TV	00`d0050069.m3u8
IR048:Radio Farda	00`d0050067.m3u8
IR050:GEM DRAMA	00`d0050045.m3u8
IR051:GEM Film	00`d0050044.m3u8
IR052:GEM Junior	00`d0050043.m3u8
IR053:GEM Kids	00`d0050042.m3u8
IR054:Alkawthar TV	00`d0050041.m3u8
IR055:Gem Life	00`d0050040.m3u8
IR056:GEM MIFA	00`d0050039.m3u8
IR057:Gem Rubix	00`d0050038.m3u8
IR058:Kalemeh TV	00`d0050037.m3u8
IR059:Gem Series	00`d0050036.m3u8
IR060:Gem Series Plus	00`d0050035.m3u8
IR061:GEM Travel	00`d0050034.m3u8
IR062:Gem TV	00`d0050033.m3u8
IR064:Andisheh TV	00`d0050031.m3u8
IR065:Manoto +1	00`d0050030.m3u8
IR067:Simaye Azadi	00`d0050028.m3u8
IR068:Iran International	00`d0050027.m3u8
IR069:Irib 1	00`d0050026.m3u8
IR070:Irib 2	00`d0050025.m3u8
IR071:Irib 3	00`d0050024.m3u8
IR072:Irib 4	00`d0050023.m3u8
IR073:Irib 5	00`d0050022.m3u8
IR075:Irib Namayesh	00`d0050020.m3u8
IR076:IRIB NASIM	00`d0050019.m3u8
IR078:IRIB Salamat	00`d0050017.m3u8
IR079:IRINN	00`d0050016.m3u8
IR080:ITN TV	00`d0050015.m3u8
IR081:JAMEJAM 1	00`d0050014.m3u8
IR082:Manoto	00`d0050013.m3u8
IR083:MBC Persia	00`d0050012.m3u8
IR084:MIHAN TV	00`d0050011.m3u8
IR085:Beauty	00`d0050010.m3u8
IR086:Omid Javedan	00`d0050009.m3u8
IR087:OXIR TV	00`d0050008.m3u8
IR088:PARS TV	00`d0050007.m3u8
IR090:Payam Javan TV	00`d0050005.m3u8
IR093:Persiana 1	00`d0050002.m3u8
IR094:Persiana 2	00`d0050001.m3u8
-----|Japanese|-----	^--
JP001:TBS NEWS	00`d0051856.m3u8
JP002:TBS NEWS HD	00`d0051855.m3u8
JP003:NHKBS1	00`d0051854.m3u8
JP004:TBSテレビ	00`d0051853.m3u8
JP005:NHKBS2	00`d0051852.m3u8
JP006:NHK	00`d0051851.m3u8
JP007:ANN news CH	00`d0051850.m3u8
JP008:TOKYOMX 2	00`d0051849.m3u8
JP009:BBC World News JP	00`d0051848.m3u8
JP010:NHK WORLD	00`d0051847.m3u8
JP011:フジテレビ	00`d0051846.m3u8
JP012:テレビ朝日	00`d0051845.m3u8
JP013:Learn Japanese	00`d0051844.m3u8
JP014:TV Japan	00`d0051843.m3u8
JP015:BS-フジ	00`d0051842.m3u8
JP016:QVC	00`d0051841.m3u8
JP017:TOKYOMX	00`d0051840.m3u8
JP018:BS-12	00`d0051839.m3u8
JP020:日本天気予報	00`d0051837.m3u8
JP021:NTV	00`d0051836.m3u8
JP023:GSTV	00`d0051834.m3u8
JP024:Japan News 24	00`d0051833.m3u8
JP025:BS朝日	00`d0051832.m3u8
JP026:スターチャンネル 1	00`d0051831.m3u8
JP027:HTB北海道ニュース	00`d0051830.m3u8
JP028:KBC NEWS	00`d0051829.m3u8
JP029:NHK Premium	00`d0051828.m3u8
JP030:JORXD TV	00`d0051827.m3u8
JP031:animetv	00`d0051826.m3u8
JP032:BS TBS	00`d0051825.m3u8
JP033:AT-X	00`d0051824.m3u8
JP034:BS日テレ	00`d0051823.m3u8
JP035:NHK_WORLD	00`d0051822.m3u8
JP036:BBC_World_News	00`d0051821.m3u8
JP037:Yonhap News	00`d0051820.m3u8
JP038:CBS	00`d0051819.m3u8
JP039:YTN	00`d0051818.m3u8
JP040:KBS World24	00`d0051817.m3u8
-----|Korea|-----	^--
KOR001:SBS	00`d0051816.m3u8
KOR002:SBS Golf	00`d0051815.m3u8
KOR003:YTN	00`d0051814.m3u8
KOR004:MBC	00`d0051813.m3u8
KOR005:EBS 2	00`d0051812.m3u8
KOR006:EBS 1	00`d0051811.m3u8
KOR007:EBS Kids	00`d0051810.m3u8
KOR008:YTN2	00`d0051809.m3u8
KOR009:YTN DMB	00`d0051808.m3u8
KOR010:연합뉴스TV	00`d0051807.m3u8
KOR011:한국경제TV	00`d0051806.m3u8
KOR012:TVN	00`d0051805.m3u8
KOR013:GCN	00`d0051804.m3u8
KOR014:ALL THE K-POP	00`d0051803.m3u8
KOR015:CBS	00`d0051802.m3u8
KOR016:YTN SCIENCE	00`d0051801.m3u8
KOR017:KBS World24	00`d0051800.m3u8
KOR018:TBS TV	00`d0051799.m3u8
KOR019:JTHE K-POP	00`d0051798.m3u8
KOR020:KBS1	00`d0051797.m3u8
KOR021:Kbs 2	00`d0051796.m3u8
KOR022:3ABN KIDS TV	00`d0051795.m3u8
KOR023:EBS+1	00`d0051794.m3u8
KOR024:YTN SCIENCE	00`d0060506.m3u8
KOR025:YTN KOREAN	00`d0060505.m3u8
KOR026:YTN DMB LIVE	00`d0060504.m3u8
KOR027:연합뉴스 TV	00`d0060503.m3u8
KOR028:한국경제 TV	00`d0060502.m3u8
KOR029:ALL THE K-POP	00`d0060501.m3u8
KOR030:SBS Star	00`d0060500.m3u8
KOR031:YTN SCIENCE | SD	00`d0060499.m3u8
KOR032:BBS Buddhist Broadcasting	00`d0060498.m3u8
KOR033:YTN DMB	00`d0060497.m3u8
KOR034:TVWorkNet	00`d0060495.m3u8
KOR035:CGNTV	00`d0060494.m3u8
KOR036:Edaily TV	00`d0060493.m3u8
KOR037:G1	00`d0060492.m3u8
KOR038:SBS International	00`d0060491.m3u8
KOR039:EBS Kids	00`d0060489.m3u8
KOR040:EBS 2	00`d0060488.m3u8
KOR041:KBS World	00`d0060487.m3u8
-----|Kurdish|-----	^--
KU001:Aryen TV	00`d0059315.m3u8
KU002:CIRA TV	00`d0059314.m3u8
KU005:KIRK	00`d0059311.m3u8
KU007:Kurdistan 24	00`d0059309.m3u8
KU008:Kurdmax Kurmanchi	00`d0059308.m3u8
KU010:Kurdmax Show Sorani	00`d0059306.m3u8
KU011:MED Muzik TV	00`d0059305.m3u8
KU012:Medya Haber	00`d0059304.m3u8
KU013:Mmn Sport 2	00`d0059303.m3u8
KU014:Niroj	00`d0059302.m3u8
KU015:NRT TV	00`d0059301.m3u8
KU016:NRT2 TV	00`d0059300.m3u8
KU017:Payam TV	00`d0059299.m3u8
KU018:Rojava TV	00`d0059298.m3u8
KU019:RUDAW TV	00`d0059297.m3u8
KU020:Speda	00`d0059296.m3u8
KU021:Sterk TV	00`d0059295.m3u8
KU022:TRT	00`d0059294.m3u8
KU023:WAAR	00`d0059293.m3u8
KU025:ZAROK	00`d0059291.m3u8
KU026:Duhok TV	00`d0059290.m3u8
-----|Malaysia|-----	^--
MY001:TV 1	00`d001734.m3u8
MY002:TV 2	00`d001733.m3u8
MY003:TV 3	00`d001732.m3u8
MY004:NTV 7	00`d001731.m3u8
MY005:TV 8	00`d001730.m3u8
MY006:TV 9	00`d001729.m3u8
MY007:QUAN JIA	00`d001728.m3u8
MY008:SHUANG XING	00`d001727.m3u8
MY009:Wah Lai Toi	00`d001726.m3u8
MY010:HUA HEE DAI	00`d001725.m3u8
MY011:AOD	00`d001724.m3u8
MY012:AEC	00`d001723.m3u8
MY013:Super Sport 1	00`d001722.m3u8
MY014:Super Sport 2	00`d001721.m3u8
MY015:Super Sport 3	00`d001720.m3u8
MY016:Super Sport 4	00`d001719.m3u8
MY017:CELESTIAL	00`d001718.m3u8
MY018:BERNAMA	00`d001717.m3u8
MY019:Kix HD	00`d001716.m3u8
MY020:Star Chinese Channel	00`d001715.m3u8
MY021:XIAO TAI YANG	00`d001714.m3u8
MY022:Super Sport 5	00`d001713.m3u8
MY023:TVB CLASSIC	00`d001712.m3u8
MY024:HBO	00`d001711.m3u8
MY027:CGTN	00`d001708.m3u8
MY028:HBO Family	00`d001707.m3u8
MY029:WARNA	00`d001706.m3u8
MY030:RIA	00`d001705.m3u8
MY031:AWANI	00`d001704.m3u8
MY032:ARENA	00`d001703.m3u8
MY033:PRIMA	00`d001702.m3u8
MY034:OASIS	00`d001701.m3u8
MY035:Singapore Suria	00`d001700.m3u8
MY036:Singapore Vasantham	00`d001699.m3u8
MY037:WWE	00`d001698.m3u8
MY038:BOO	00`d001697.m3u8
MY039:Arena2	00`d001696.m3u8
MY040:ASTRO ASSP HD	00`d0059220.m3u8
MY041:ASTRO ASSP2 HD	00`d0059219.m3u8
MY042:ASTRO ASSP3 HD	00`d0059218.m3u8
MY042:Ria	00`d0071020.m3u8
MY043:ASTRO ASSP4 HD	00`d0059217.m3u8
MY043:Awesome TV	00`d0071021.m3u8
MY044:Rania	00`d0071022.m3u8
MY046:TV ALHIJRAH	00`d0071024.m3u8
MY047:aura	00`d0071025.m3u8
MY048:Astro Premier 1	00`d0071026.m3u8
MY049:KBSW	00`d0071027.m3u8
MY050:GO SHOP	00`d0071028.m3u8
MY051:Sun Music	00`d0071029.m3u8
MY052:TUTOR TV SK	00`d0071030.m3u8
MY053:ASTRO Adithya	00`d0071031.m3u8
MY054:ASTRO Zee Tamil	00`d0071032.m3u8
MY055:Star Vijay Super	00`d0071033.m3u8
MY056:ASTRO Star Vijay	00`d0071034.m3u8
MY057:ASTRO Colors Tamil	00`d0071035.m3u8
MY058:SUN TV HD	00`d0071036.m3u8
MY059:HBO Hits	00`d0071037.m3u8
MY060:iQIYI HD	00`d0071038.m3u8
MY061:GO SHOP 2	00`d0071039.m3u8
MY067:TVB JADE	00`d0071040.m3u8
MY068:AOD 351 HD	00`d0071041.m3u8
MY069:CTI Asia	00`d0071042.m3u8
MY070:TVB E-NEWS	00`d0071043.m3u8
MY071:TVB XING HE HD	00`d0071044.m3u8
MY072:TVBS ASIA HD	00`d0071045.m3u8
MY073:CCM	00`d0071046.m3u8
MY075:CCTV4 HD	00`d0071047.m3u8
MY076:AOD 352 HD	00`d0071048.m3u8
MY077:AOD 353 HD	00`d0071049.m3u8
MY078:AOD 354 HD	00`d0071050.m3u8
MY079:AOD 355 HD	00`d0071051.m3u8
MY080:KBS World HD	00`d0071052.m3u8
MY081:ONE HD	00`d0071053.m3u8
MY082:Singapore Channel 8	00`d0071054.m3u8
MY083:TVN HD	00`d0071055.m3u8
MY084:Hits Movies HD	00`d0071056.m3u8
MY086:Cinemax HD	00`d0071058.m3u8
MY087:TVN Movies	00`d0071059.m3u8
MY088:OKEY TV	00`d0071060.m3u8
MY089:Moonbug Kids	00`d0071061.m3u8
MY091:AL JAZEERA HD	00`d0071063.m3u8
MY092:SKY NEWS HD	00`d0071064.m3u8
MY093:CNA HD	00`d0071065.m3u8
MY094:CNBC	00`d0071066.m3u8
MY095:Bloomberg TV	00`d0071067.m3u8
MY096:ABC AUSTRALIA	00`d0071068.m3u8
MY097:8TV	00`d0071069.m3u8
MY099:Discovery HD	00`d0071071.m3u8
MY100:DISCOVERY ASIA	00`d0071072.m3u8
MY101:Discovery Science	00`d0071073.m3u8
MY102:HISTORY HD	00`d0071074.m3u8
MY103:ANIMAL PLANET HD	00`d0071075.m3u8
MY104:TUTOR TV UPSR	00`d0071076.m3u8
MY106:TUTOR TV SMK	00`d0071078.m3u8
MY107:Astro SuperSport Events 6	00`d0071079.m3u8
MY108:ASTRO Ceria	00`d0071080.m3u8
MY112:Cartoon Network	00`d0071084.m3u8
MY113:NICKELODEON HD	00`d0071085.m3u8
MY114:NICK JR	00`d0071086.m3u8
MY115:AXN HD	00`d0071087.m3u8
MY116:Phoenix	00`d0071088.m3u8
MY117:HITS HD	00`d0071089.m3u8
MY118:TLC HD	00`d0071090.m3u8
MY119:FOOD NTWK HD	00`d0071091.m3u8
MY120:AFN HD	00`d0071092.m3u8
MY122:WARNER TV	00`d0071094.m3u8
MY123:Crime Investigation	00`d0071095.m3u8
MY124:HGTV HD	00`d0071096.m3u8
MY125:DMAX HD	00`d0071097.m3u8
MY126:COMEDY CENTRAL	00`d0071098.m3u8
MY127:MTV	00`d0071099.m3u8
MY128:ANIMAX	00`d0071100.m3u8
MY129:bEIN Sports 3	00`d0071101.m3u8
MY132:beIN SPORTS	00`d0071104.m3u8
MY133:Astro Premier 2	00`d0071105.m3u8
MY134:EUROSPORT HD	00`d0071106.m3u8
MY135:GOLF CHANNEL HD	00`d0071107.m3u8
MY136:ASTRO Rugby Pass	00`d0071108.m3u8
MY137:ASTRO Cricket	00`d0071109.m3u8
MY139:KPLUS HD	00`d0071111.m3u8
MY140:DW HD	00`d0071112.m3u8
MY141:FRANCE24 HD	00`d0071113.m3u8
MY146:beIN Sports 2	00`d0071118.m3u8
MY147:BBC Earth HD	00`d0071119.m3u8
MY148:BBC Lifestyle	00`d0071120.m3u8
MY149:Baby TV	00`d0071121.m3u8
MY150:BBC World News	00`d0071122.m3u8
MY151:sukan	00`d0071123.m3u8
MY155:GO SHOP 4	00`d0071127.m3u8
MY163:AFC	00`d0071134.m3u8
MY164:Paramount Channel	00`d0071135.m3u8
MY166:Global Trekker	00`d0071137.m3u8
MY168:SCM	00`d0071138.m3u8
MY169:SETi Chinese	00`d0071139.m3u8
MY170:Lifetime	00`d0071140.m3u8
MY171:Love Nature	00`d0071141.m3u8
MY172:Singapore Channel News Asia	00`d0071142.m3u8
MY177:Astro SuperSport Events 3	00`d0071146.m3u8
MY178:SPOTV	00`d0071147.m3u8
MY179:TVS	00`d0071148.m3u8
MY180:Awesome TV	00`d0071149.m3u8
-----|Filipino|-----	^--
PH001:Knowledge	00`d0050129.m3u8
PH002:ANC | HD	00`d0050128.m3u8
PH003:RUSH PBA	00`d0050127.m3u8
PH004:GMA LIFE | HD	00`d0050126.m3u8
PH005:GMA NEWS	00`d0050125.m3u8
PH006:GMA PINOY | HD	00`d0050124.m3u8
PH007:Teleradio	00`d0050123.m3u8
PH008:ANIMAX	00`d0050122.m3u8
PH009:NHK WORLD	00`d0050121.m3u8
PH010:ARIRANG TV WORLD	00`d0050120.m3u8
PH011:Cinema One	00`d0050119.m3u8
PH012:UAAP Varsity	00`d0050118.m3u8
PH013:Tap Action Flix	00`d0050117.m3u8
PH014:TFC	00`d0050116.m3u8
PH015:Discovery Asia	00`d0049969.m3u8
PH016:Animal Planet	00`d0066820.m3u8
PH017:TV5	00`d0066821.m3u8
PH018:Paramount	00`d0066822.m3u8
PH019:Premier Sports	00`d0066823.m3u8
PH020:One news	00`d0066824.m3u8
PH021:TAP Movies	00`d0066825.m3u8
PH022:TAP TV	00`d0066826.m3u8
PH023:One Sports Plus	00`d0066827.m3u8
PH024:Food Network	00`d0066828.m3u8
-----|Pakistan|-----	^--
PK001:24 NEWS HD	00`d0031737.m3u8
PK002:92 NEWS	00`d0031736.m3u8
PK003:A PLUS TV	00`d0031735.m3u8
PK004:A SPORTS HD	00`d0031734.m3u8
PK005:AAJ ENTERTAINMENT HD	00`d0031733.m3u8
PK006:AAJ NEWS HD	00`d0031732.m3u8
PK007:ABBTAK NEWS	00`d0031731.m3u8
PK008:APNA CHANNEL	00`d0031730.m3u8
PK009:ARUJ TV	00`d0031729.m3u8
PK010:ARY DIGITAL	00`d0031728.m3u8
PK011:ARY FAMILY	00`d0031727.m3u8
PK012:ARY MUSIC	00`d0031726.m3u8
PK013:ARY NEWS	00`d0031725.m3u8
PK014:ARY QTV	00`d0031724.m3u8
PK015:ARY ZINDAGI	00`d0031723.m3u8
PK016:ATV	00`d0031722.m3u8
PK017:AVT KHYBER TV	00`d0031721.m3u8
PK018:AWAZ TV	00`d0031720.m3u8
PK019:BOL ENTERTAINMENT HD	00`d0031719.m3u8
PK020:BOL NEWS URDU	00`d0031718.m3u8
PK021:CAPITAL NEWS	00`d0031717.m3u8
PK022:CAPITAL TV	00`d0031716.m3u8
PK023:CITY 41 NEWS	00`d0031715.m3u8
PK024:CITY 42 NEWS	00`d0031714.m3u8
PK025:DAWN NEWS	00`d0031713.m3u8
PK026:DHARTI TV	00`d0031712.m3u8
PK027:DIN NEWS	00`d0031711.m3u8
PK028:DUNYA NEWS	00`d0031710.m3u8
PK029:EXPRESS ENTERTAINMENT	00`d0031709.m3u8
PK030:EXPRESS NEWS	00`d0031708.m3u8
PK031:GEO KAHANI	00`d0031707.m3u8
PK032:GEO NEWS	00`d0031706.m3u8
PK033:GEO SUPER	00`d0031705.m3u8
PK034:GEO TEZZ	00`d0031704.m3u8
PK035:GEO TV	00`d0031703.m3u8
PK036:GNN NEWS HD	00`d0031702.m3u8
PK037:HADI TV	00`d0031701.m3u8
PK038:HIDAYAT TV	00`d0031700.m3u8
PK039:HUM NEWS HD	00`d0031699.m3u8
PK040:HUM SITARAY HD	00`d0031698.m3u8
PK041:HUM TV	00`d0031697.m3u8
PK042:IQRA TV UK	00`d0031696.m3u8
PK043:ISLAM CHANNEL URDU	00`d0031695.m3u8
PK044:JALWA MUSIC	00`d0031694.m3u8
PK045:KASHISH TV	00`d0031693.m3u8
PK046:KHYBER NEWS	00`d0031692.m3u8
PK047:KHYBER TV	00`d0031691.m3u8
PK048:KOHENOOR TV	00`d0031690.m3u8
PK049:KTN TV	00`d0031689.m3u8
PK050:LAHORE NEWS	00`d0031688.m3u8
PK051:MADINA LIVE	00`d0031687.m3u8
PK052:METRO 1 NEWS	00`d0031686.m3u8
PK053:NEWS ONE HD	00`d0031685.m3u8
PK054:NOOR TV	00`d0031684.m3u8
PK055:PASHTO 1	00`d0031683.m3u8
PK056:PEACE TV ENGLISH	00`d0031682.m3u8
PK057:PEACE TV URDU	00`d0031681.m3u8
PK058:PLAY ENTERTAINMENT HD	00`d0031680.m3u8
PK059:PTV GLOBAL	00`d0031679.m3u8
PK060:PTV HOME	00`d0031678.m3u8
PK061:PTV NEWS HD	00`d0031677.m3u8
PK062:PTV SPORTS HD	00`d0031676.m3u8
PK063:PTV WORLD TV	00`d0031675.m3u8
PK064:PUBLIC NEWS FHD	00`d0031674.m3u8
PK065:RAAVI FILMS	00`d0031673.m3u8
PK066:ROZE NEWS	00`d0031672.m3u8
PK067:SAMAA NEWS	00`d0031671.m3u8
PK068:SEE TV	00`d0031670.m3u8
PK069:SINDH TV	00`d0031669.m3u8
PK070:SUBRANG TV	00`d0031668.m3u8
PK071:SUCH TV	00`d0031667.m3u8
PK072:TAG TV	00`d0031666.m3u8
PK073:TEN SPORTS	00`d0031665.m3u8
PK074:TORONTO 360 HD	00`d0031664.m3u8
PK075:TV CANADA ONE	00`d0031663.m3u8
PK076:TV ONE	00`d0031662.m3u8
PK077:URDU 1	00`d0031661.m3u8
PK078:WASEEB TV	00`d0031660.m3u8
PK079:ZINDAGI TV	00`d0031659.m3u8
-----|Thailand|-----	^--
TH026:ETV	00`d0061300.m3u8
TH027:EWTN ASIA-PACIFIC	00`d0061301.m3u8
TH028:GOOD IDEA TV	00`d0061302.m3u8
TH029:KANAL 10 ASIA	00`d0061303.m3u8
TH030:LAO-THAI TV	00`d0061304.m3u8
TH031:MANGORN	00`d0061305.m3u8
TH032:NAT TV	00`d0061306.m3u8
TH034:PNTV	00`d0061308.m3u8
TH036:ROCK ACTION	00`d0061310.m3u8
TH041:THAI PBS	00`d0061315.m3u8
TH042:TOP NEWS	00`d0061316.m3u8
TH044:TVN MOVIES	00`d0061318.m3u8
TH045:WHITE CHANNEL	00`d0061319.m3u8
-----|Israel|-----	^--
IL001:KAN 11 HD	00`d0052733.m3u8
IL002:SUPER RADYO DZBB	00`d0052732.m3u8
IL003:KAN 33 (MAKAN TV) FHD	00`d0052731.m3u8
IL004:MAKAN 33	00`d0052730.m3u8
IL005:CHANNEL 9	00`d0052729.m3u8
IL006:CHANNEL 11	00`d0052728.m3u8
IL007:CHANNEL 12	00`d0052727.m3u8
IL008:CHANNEL 13	00`d0052726.m3u8
IL009:HOME +	00`d0052725.m3u8
IL010:KABBALAH TV	00`d0052724.m3u8
IL011:CHANNEL 23	00`d0052723.m3u8
IL012:HALA TV FHD	00`d0052722.m3u8
IL013:13 RESHET TV HD	00`d0052721.m3u8
IL014:12 KESHET TV HD	00`d0052720.m3u8
IL015:YES KNESEST TV	00`d0052719.m3u8
IL016:YES FASHION	00`d0052694.m3u8
IL017:CHANNEL 2 NEWS	00`d0052693.m3u8
IL018:I24NEWS HD ENGLISH	00`d0052692.m3u8
IL019:YES VIVA PLUS	00`d0052691.m3u8
IL020:YES CINEMA	00`d0052690.m3u8
IL022:YES MOVIES COMEDY HD	00`d0052688.m3u8
IL023:YES MOVIES DRAMA HD	00`d0052687.m3u8
IL024:HEALTH	00`d0052686.m3u8
IL025:YES BABY TV	00`d0061756.m3u8
IL026:YES MUSIC 24 ISRAEL	00`d0061757.m3u8
IL027:YES SPORT 5 HD	00`d0061758.m3u8
IL028:YES SPORT 5 GOLD HD	00`d0061759.m3u8
IL029:CHANNEL 2 NEWS HD	00`d0061760.m3u8
IL030:KABBALAH TV HEBREW	00`d0061785.m3u8
IL031:ISRAEL PARS TV	00`d0061786.m3u8
IL032:YES TV ACTION FHD	00`d0061787.m3u8
IL033:YES CBS REALITY FHD	00`d0061788.m3u8
IL034:HOT 3 HD	00`d0061789.m3u8
IL035:FOOD NETWORK	00`d0061790.m3u8
IL036:HOT HBO	00`d0061791.m3u8
IL037:YES TRAVEL CHANNEL HD	00`d0061792.m3u8
IL038:YES SPORT 5 STARES FHD	00`d0061793.m3u8
IL039:YES SPORT 2 HD	00`d0061794.m3u8
IL040:DISNEY CHANNEL	00`d0061795.m3u8
IL041:ENTERTAINMENT	00`d0061796.m3u8
IL042:NICKELODEON	00`d0061797.m3u8
IL043:ZOOM	00`d0061798.m3u8
